"Lote";"TipoLote";"Secao";"CaminhoRelativo";"CaminhoAbsoluto";"Extensao";"TamanhoBytes";"TamanhoMB";"EstadoGitIgnore";"ModificadoEm"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolinaleao_1956505195744174\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolinaleao_1956505195744174\message_1.json";".json";"957";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiabessegato_1001193641275339\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiabessegato_1001193641275339\message_1.json";".json";"553";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiadasilveira_1547882063273158\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiadasilveira_1547882063273158\message_1.json";".json";"1749";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katianesantos_1706103517451011\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katianesantos_1706103517451011\message_1.json";".json";"806";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kaykefurquim_1780569733337722\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kaykefurquim_1780569733337722\message_1.json";".json";"4677";"0,004";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellyfederighisilvamagalhaes_1708667363861293\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellyfederighisilvamagalhaes_1708667363861293\message_1.json";".json";"1647";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellymaia_1817032586363192\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellymaia_1817032586363192\message_1.json";".json";"731";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellysilva_1768879947840034\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellysilva_1768879947840034\message_1.json";".json";"1518";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kenialeite_1763788165021386\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kenialeite_1763788165021386\message_1.json";".json";"27270";"0,026";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kevynlucas_1834318487962846\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kevynlucas_1834318487962846\message_1.json";".json";"45237";"0,043";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisleycruvinel_1760044792056883\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisleycruvinel_1760044792056883\message_1.json";".json";"1928";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisnaflorestoledo_1759672535434214\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisnaflorestoledo_1759672535434214\message_1.json";".json";"1903";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kslconsultoriaegestaoempresarial_1221020479292653\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kslconsultoriaegestaoempresarial_1221020479292653\message_1.json";".json";"667";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\ktataurv_1787528592641836\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\ktataurv_1787528592641836\message_1.json";".json";"3045";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laissamamedio_1787998439261518\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laissamamedio_1787998439261518\message_1.json";".json";"1368";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lanablaukrugel_1899872304740797\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lanablaukrugel_1899872304740797\message_1.json";".json";"2491";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laracostafonoaudiologaemrioverdego_1754230502638722\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laracostafonoaudiologaemrioverdego_1754230502638722\message_1.json";".json";"4943";"0,005";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laradutra_1103781667683202\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laradutra_1103781667683202\message_1.json";".json";"51085";"0,049";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lararibeiro_1818600449534650\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lararibeiro_1818600449534650\message_1.json";".json";"541";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larasoares_1914179079976786\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larasoares_1914179079976786\message_1.json";".json";"1663";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larissaribeiro_1826620582065970\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larissaribeiro_1826620582065970\message_1.json";".json";"1174";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrogaribaldi_1759869862074376\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrogaribaldi_1759869862074376\message_1.json";".json";"4542";"0,004";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrolopes_1768002451261117\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrolopes_1768002451261117\message_1.json";".json";"3520";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leanedomicianopaiva_1799026814825347\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leanedomicianopaiva_1799026814825347\message_1.json";".json";"1353";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lecharmeroupasfemininaemodaintimapijamas_1780926446635384\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lecharmeroupasfemininaemodaintimapijamas_1780926446635384\message_1.json";".json";"1581";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leiavianna_1752360786162534\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leiavianna_1752360786162534\message_1.json";".json";"1822";"0,002";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidianecorteze_1431156281612404\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidianecorteze_1431156281612404\message_1.json";".json";"3133";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidianesilvadeoliveiraoliveira_1892527312141963\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidianesilvadeoliveiraoliveira_1892527312141963\message_1.json";".json";"1286";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidisouzacorretorarioverdego_1827014895359872\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leidisouzacorretorarioverdego_1827014895359872\message_1.json";".json";"625";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leilaanicetoferreira_1923325269069990\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leilaanicetoferreira_1923325269069990\message_1.json";".json";"2987";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leilaberft_501201074607934\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leilaberft_501201074607934\message_1.json";".json";"11998";"0,011";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lemeraidentidadevisual_1296904545037579\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lemeraidentidadevisual_1296904545037579\message_1.json";".json";"7050";"0,007";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoamaraltributarionoagro_1814024633325565\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoamaraltributarionoagro_1814024633325565\message_1.json";".json";"6480";"0,006";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardobenevides_1723635512364478\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardobenevides_1723635512364478\message_1.json";".json";"920";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardolacraiavereadorderioverde_1710780183650011\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardolacraiavereadorderioverde_1710780183650011\message_1.json";".json";"3410";"0,003";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoprivadopsicologoempreendedor_1834788464582515\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoprivadopsicologoempreendedor_1834788464582515\message_1.json";".json";"8843";"0,008";"NAO_IGNORADO";"2026-04-10 14:36:22"
"HD-ACIRV - importacao selecionada 2026-09-22";"importacao_selecionada";"01-Instagram";"01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoribeiro_1266652771396090\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leonardoribeiro_1266652771396090\message_1.json";".json";"749";"0,001";"NAO_IGNORADO";"2026-04-10 14:36:22"
